date,team,name,era,game_no
2013-05-29,롯데 자이언츠,이재곤,1.86,3
2013-05-30,넥센 히어로즈,김병현,4.78,1
2013-05-30,NC 다이노스,이재학,2.85,1
2013-05-30,한화 이글스,김혁민,4.57,2
2013-05-30,LG 트윈스,우규민,4.03,2
2013-05-30,삼성 라이온즈,윤성환,2.20,3
2013-05-30,SK 와이번스,레이예스,4.27,3
2013-05-30,두산 베어스,김선우,5.31,4
2013-05-30,롯데 자이언츠,송승준,4.18,4
2013-05-31,LG 트윈스,신정락,3.83,1
2013-05-31,KIA 타이거즈,소사,5.21,1
2013-05-31,NC 다이노스,찰리,2.74,2
2013-05-31,한화 이글스,이브랜드,6.35,2
2013-05-31,넥센 히어로즈,강윤구,3.65,3
2013-05-31,두산 베어스,니퍼트,3.63,3
2013-05-31,롯데 자이언츠,옥스프링,3.56,4
2013-05-31,삼성 라이온즈,밴덴헐크,3.62,4
2013-06-01,LG 트윈스,류제국,3.45,1
2013-06-01,KIA 타이거즈,윤석민,3.22,1
2013-06-01,NC 다이노스,아담,4.26,2
2013-06-01,한화 이글스,윤근영,5.96,2
2013-06-01,넥센 히어로즈,김세현,4.33,3
2013-06-01,두산 베어스,올슨,6.08,3
2013-06-01,롯데 자이언츠,유먼,3.06,4
2013-06-01,삼성 라이온즈,배영수,4.47,4
2013-06-02,LG 트윈스,리즈,3.61,1
2013-06-02,KIA 타이거즈,양현종,1.59,1
2013-06-02,NC 다이노스,이태양,3.86,2
2013-06-02,한화 이글스,바티스타,3.68,2
2013-06-02,넥센 히어로즈,밴헤켄,3.13,3
2013-06-02,두산 베어스,유희관,3.38,3
2013-06-02,롯데 자이언츠,김수완,4.39,4
2013-06-02,삼성 라이온즈,장원삼,3.67,4
2013-06-04,SK 와이번스,세든,1.70,1
2013-06-04,NC 다이노스,해커,4.92,1
2013-06-04,삼성 라이온즈,로드리게스,4.15,2
2013-06-04,넥센 히어로즈,나이트,3.14,2
2013-06-04,두산 베어스,노경은,4.11,3
2013-06-04,LG 트윈스,주키치,5.08,3
2013-06-04,KIA 타이거즈,김진우,3.81,4
2013-06-04,롯데 자이언츠,이재곤,3.94,4
2013-06-05,SK 와이번스,김광현,3.98,1
2013-06-05,NC 다이노스,손민한,1.80,1
2013-06-05,삼성 라이온즈,윤성환,2.34,2
2013-06-05,넥센 히어로즈,김병현,4.67,2
2013-06-05,두산 베어스,김선우,5.77,3
2013-06-05,LG 트윈스,우규민,3.99,3
2013-06-05,KIA 타이거즈,서재응,5.55,4
2013-06-05,롯데 자이언츠,송승준,4.27,4
2013-06-06,SK 와이번스,레이예스,4.58,1
2013-06-06,NC 다이노스,찰리,2.60,1
2013-06-06,삼성 라이온즈,밴덴헐크,4.19,2
2013-06-06,넥센 히어로즈,강윤구,4.19,2
2013-06-06,두산 베어스,니퍼트,3.80,3
2013-06-06,LG 트윈스,신정락,4.09,3
2013-06-06,KIA 타이거즈,소사,5.32,4
2013-06-06,롯데 자이언츠,옥스프링,3.64,4
2013-06-07,KIA 타이거즈,윤석민,4.28,1
2013-06-07,넥센 히어로즈,김세현,4.17,1
2013-06-07,롯데 자이언츠,유먼,3.68,2
2013-06-07,LG 트윈스,류제국,3.97,2
2013-06-07,한화 이글스,김혁민,5.51,3
2013-06-07,SK 와이번스,백청훈,3.54,3
2013-06-07,두산 베어스,올슨,5.40,4
2013-06-07,삼성 라이온즈,배영수,4.26,4
2013-06-08,KIA 타이거즈,양현종,2.00,1
2013-06-08,넥센 히어로즈,밴헤켄,3.80,1
2013-06-08,롯데 자이언츠,고원준,5.46,2
2013-06-08,LG 트윈스,리즈,3.29,2
2013-06-08,한화 이글스,이브랜드,5.98,3
2013-06-08,SK 와이번스,윤희상,3.71,3
2013-06-08,두산 베어스,유희관,3.08,4
2013-06-08,삼성 라이온즈,장원삼,3.34,4
2013-06-09,KIA 타이거즈,김진우,3.63,1
2013-06-09,넥센 히어로즈,나이트,3.38,1
2013-06-09,롯데 자이언츠,이재곤,3.27,2
2013-06-09,LG 트윈스,주키치,5.40,2
2013-06-09,한화 이글스,바티스타,3.86,3
2013-06-09,SK 와이번스,세든,1.56,3
2013-06-09,두산 베어스,노경은,4.13,4
2013-06-09,삼성 라이온즈,로드리게스,3.97,4
2013-06-11,LG 트윈스,우규민,3.96,1
2013-06-11,한화 이글스,송창현,5.93,1
2013-06-11,NC 다이노스,해커,4.95,2
2013-06-11,KIA 타이거즈,임준섭,4.30,2
2013-06-11,SK 와이번스,김광현,3.78,3
2013-06-11,두산 베어스,이정호,7.81,3
2013-06-12,NC 다이노스,아담,3.97,1
2013-06-12,KIA 타이거즈,소사,4.89,1
2013-06-12,SK 와이번스,레이예스,4.36,2
2013-06-12,두산 베어스,니퍼트,3.55,2
2013-06-12,넥센 히어로즈,김병현,4.84,3
2013-06-12,롯데 자이언츠,송승준,4.27,3
2013-06-13,LG 트윈스,신정락,3.75,1
2013-06-13,한화 이글스,이브랜드,5.75,1
2013-06-13,NC 다이노스,이태양,4.29,2
2013-06-13,KIA 타이거즈,윤석민,3.78,2
2013-06-13,SK 와이번스,백청훈,4.63,3
2013-06-13,두산 베어스,올슨,5.40,3
2013-06-13,넥센 히어로즈,강윤구,4.37,4
2013-06-13,롯데 자이언츠,옥스프링,3.55,4
2013-06-14,삼성 라이온즈,윤성환,2.82,1
2013-06-14,NC 다이노스,찰리,3.15,1
2013-06-14,넥센 히어로즈,김세현,4.13,2
2013-06-14,LG 트윈스,류제국,3.72,2
2013-06-14,한화 이글스,바티스타,4.06,3
2013-06-14,롯데 자이언츠,유먼,4.03,3
2013-06-15,SK 와이번스,세든,1.98,1
2013-06-15,KIA 타이거즈,양현종,2.23,1
2013-06-15,삼성 라이온즈,장원삼,3.86,2
2013-06-15,NC 다이노스,손민한,0.87,2
2013-06-15,넥센 히어로즈,나이트,3.99,3
2013-06-15,LG 트윈스,리즈,2.95,3
2013-06-15,한화 이글스,김혁민,5.23,4
2013-06-15,롯데 자이언츠,고원준,5.06,4
2013-06-16,SK 와이번스,김광현,4.50,1
2013-06-16,KIA 타이거즈,김진우,3.71,1
2013-06-16,삼성 라이온즈,배영수,4.61,2
2013-06-16,NC 다이노스,해커,4.91,2
2013-06-16,넥센 히어로즈,밴헤켄,4.04,3
2013-06-16,LG 트윈스,우규민,3.93,3
2013-06-16,한화 이글스,유창식,11.37,4
2013-06-16,롯데 자이언츠,이재곤,3.00,4
2013-06-19,KIA 타이거즈,소사,4.81,1
2013-06-19,한화 이글스,이브랜드,5.94,1
2013-06-19,LG 트윈스,신정락,3.51,2
2013-06-19,NC 다이노스,이재학,3.09,2
2013-06-19,롯데 자이언츠,송승준,4.48,3
2013-06-19,두산 베어스,노경은,4.62,3
2013-06-19,삼성 라이온즈,밴덴헐크,4.26,4
2013-06-19,SK 와이번스,레이예스,4.08,4
2013-06-20,KIA 타이거즈,윤석민,3.99,1
2013-06-20,한화 이글스,윤근영,5.91,1
