date,season,home_team,away_team,home_runs,away_runs
2010-08-14,2010,삼성,한화,8,2
2010-08-15,2010,넥센,LG,4,3
2010-08-15,2010,두산,SK,9,5
2010-08-15,2010,KIA,롯데,3,2
2010-08-15,2010,삼성,한화,5,4
2010-08-17,2010,넥센,KIA,0,7
2010-08-17,2010,삼성,두산,3,1
2010-08-17,2010,SK,롯데,0,5
2010-08-17,2010,LG,한화,2,2
2010-08-18,2010,넥센,KIA,3,1
2010-08-18,2010,삼성,두산,1,10
2010-08-18,2010,SK,롯데,5,9
2010-08-18,2010,LG,한화,12,0
2010-08-19,2010,넥센,KIA,3,6
2010-08-19,2010,삼성,두산,3,7
2010-08-19,2010,SK,롯데,3,6
2010-08-19,2010,LG,한화,18,4
2010-08-20,2010,한화,SK,5,4
2010-08-20,2010,LG,넥센,4,5
2010-08-20,2010,롯데,두산,8,6
2010-08-20,2010,KIA,삼성,5,9
2010-08-21,2010,한화,SK,5,11
2010-08-21,2010,LG,넥센,4,3
2010-08-21,2010,롯데,두산,14,4
2010-08-21,2010,KIA,삼성,4,6
2010-08-22,2010,한화,SK,1,6
2010-08-22,2010,LG,넥센,6,2
2010-08-22,2010,롯데,두산,8,3
2010-08-22,2010,KIA,삼성,3,4
2010-08-24,2010,롯데,KIA,5,7
2010-08-24,2010,두산,LG,2,2
2010-08-25,2010,KIA,LG,7,8
2010-08-25,2010,SK,넥센,6,2
2010-08-25,2010,두산,한화,10,6
2010-08-26,2010,KIA,SK,0,7
2010-08-26,2010,삼성,두산,6,4
2010-08-26,2010,넥센,한화,4,6
2010-08-27,2010,KIA,SK,3,2
2010-08-27,2010,롯데,두산,6,5
2010-08-27,2010,넥센,한화,5,4
2010-08-28,2010,롯데,SK,5,10
2010-08-28,2010,한화,두산,2,1
2010-08-28,2010,LG,삼성,0,2
2010-08-29,2010,롯데,SK,5,8
2010-08-29,2010,KIA,넥센,2,3
2010-08-29,2010,한화,두산,3,9
2010-08-31,2010,삼성,KIA,5,7
2010-08-31,2010,LG,넥센,6,5
2010-09-01,2010,롯데,LG,7,8
2010-09-01,2010,두산,SK,0,3
2010-09-01,2010,넥센,삼성,5,4
2010-09-02,2010,KIA,롯데,1,6
2010-09-02,2010,한화,삼성,2,8
2010-09-03,2010,두산,SK,2,10
2010-09-03,2010,KIA,롯데,6,10
2010-09-03,2010,한화,삼성,2,6
2010-09-04,2010,두산,KIA,9,3
2010-09-04,2010,SK,LG,8,0
2010-09-04,2010,롯데,삼성,2,1
2010-09-05,2010,두산,KIA,5,4
2010-09-05,2010,롯데,삼성,5,12
2010-09-07,2010,롯데,넥센,3,4
2010-09-07,2010,SK,두산,0,4
2010-09-07,2010,KIA,한화,8,3
2010-09-08,2010,두산,넥센,1,8
2010-09-08,2010,삼성,롯데,3,4
2010-09-08,2010,KIA,한화,9,3
2010-09-09,2010,넥센,KIA,2,3
2010-09-09,2010,한화,SK,1,1
2010-09-09,2010,LG,롯데,0,3
2010-09-10,2010,삼성,LG,3,2
2010-09-10,2010,한화,SK,9,3
2010-09-11,2010,한화,SK,3,8
2010-09-11,2010,두산,롯데,10,12
2010-09-12,2010,SK,KIA,5,2
2010-09-12,2010,삼성,LG,4,6
2010-09-12,2010,두산,롯데,5,0
2010-09-14,2010,롯데,SK,3,1
2010-09-14,2010,KIA,두산,3,2
2010-09-14,2010,LG,한화,10,7
2010-09-15,2010,롯데,SK,6,5
2010-09-15,2010,한화,넥센,4,3
2010-09-15,2010,KIA,두산,6,5
2010-09-16,2010,LG,SK,5,5
2010-09-16,2010,KIA,삼성,4,9
2010-09-17,2010,LG,SK,4,5
2010-09-17,2010,넥센,두산,1,6
2010-09-17,2010,한화,롯데,7,2
2010-09-17,2010,KIA,삼성,9,8
2010-09-18,2010,LG,KIA,8,7
